Inventory,Qty,Amount,% of Sales,Avg Price,COGS,Avg COGS,Gross Margin,Gross Margin %
V3302 (MESH VEST (XL) : BLACK (PC/48PCS/96PCS)),70.00,467.00,0.0%,6.67,174.09,2.49,292.91,62.72%
V3303 (MESH VEST (2XL) : BLACK (PC/48PCS/96PCS)),58.00,385.00,0.0%,6.64,140.05,2.41,244.95,63.62%
V3304 (MESH VEST (3XL) : BLACK (PC/48PCS/96PCS)),27.00,189.00,0.0%,7.00,68.29,2.53,120.71,63.87%
V3310 (MESH VEST (SMALL) : WHITE (PC/48PCS/96PCS)),2.00,13.00,0.0%,6.50,4.50,2.25,8.50,65.39%
V3311 (MESH VEST (M/L) : WHITE (PC/48PCS/96PCS)),5.00,36.50,0.0%,7.30,12.15,2.43,24.35,66.71%
V3312 (MESH VEST (XL) : WHITE (PC/48PCS/96PCS)),3.00,19.50,0.0%,6.50,3.83,1.28,15.67,80.36%
V3313 (MESH VEST (2XL) : WHITE (PC/48PCS/96PCS)),3.00,19.50,0.0%,6.50,5.22,1.74,14.28,73.23%
V3314 (MESH VEST (3XL) : WHITE (PC/48PCS/96PCS)),2.00,14.00,0.0%,7.00,0.04,0.02,13.96,99.71%
V3322 (MESH VEST (XL) : GRAY (PC/48PCS/96PCS)),0.00,0.00,0.0%,0.00,0.00,0.00,0.00,0.0%
V3401 (LONG APRON : BLACK (PC/96PC)),0.00,0.00,0.0%,0.00,0.00,0.00,0.00,0.0%
V3402 (LONG APRON : WHITE (PC/96PC)),0.00,0.00,0.0%,0.00,0.00,0.00,0.00,0.0%
V3403 (LONG APRON : BLUE (PC/96PC)),0.00,0.00,0.0%,0.00,0.00,0.00,0.00,0.0%
V3404 (LONG APRON : PURPLE (PC/96PC)),0.00,0.00,0.0%,0.00,0.00,0.00,0.00,0.0%
V3411 (STYLIST APRON : BLACK (PC/48 PC/96 PC)),50.00,181.00,0.0%,3.62,83.98,1.68,97.02,53.6%
V3412 (STYLIST APRON : SILVER (PC/48 PC/96 PC)),9.00,31.50,0.0%,3.50,0.00,0.00,31.50,100.0%
V3413 (STYLIST APRON : BGD (PC/48 PC/96 PC)),4.00,20.00,0.0%,5.00,4.44,1.11,15.56,77.8%
V3421 (DELUXE SALON CAPE : BLACK (PC/96PC)),6.00,60.00,0.0%,10.00,13.68,2.28,46.32,77.2%
V3423 (DELUXE SALON CAPE : PURPLE (PC/96PC)),0.00,0.00,0.0%,0.00,0.00,0.00,0.00,0.0%
V3425 (WINDOW STYLING CAPE : BK (PC/96PCS)),24.00,180.00,0.0%,7.50,61.68,2.57,118.32,65.73%
V3431 (STYLING CAPE : BLACK (PC/48PCS/96PCS)),90.00,280.00,0.0%,3.11,120.42,1.34,159.58,56.99%
V3432 (STYLING CAPE : WHITE (PC/48PCS/96PCS)),0.00,0.00,0.0%,0.00,0.00,0.00,0.00,0.0%
V3433 (STYLING CAPE : BGD (PC/48PCS/96PCS)),13.00,40.00,0.0%,3.08,14.19,1.09,25.81,64.53%
V3436 (COMB-OUT CAPE : BLACK (PC/48PCS/96PCS)),24.00,48.00,0.0%,2.00,25.20,1.05,22.80,47.5%
V3437 (COMB-OUT CAPE : WHITE (PC/48PCS/96PCS)),0.00,0.00,0.0%,0.00,0.00,0.00,0.00,0.0%
V3438 (COMB-OUT CAPE : BGD (PC/48PCS/96PCS)),0.00,0.00,0.0%,0.00,0.00,0.00,0.00,0.0%
V3441 (BARBER CAPE : BLACK (PC/48PCS/96PCS)),105.00,429.00,0.0%,4.09,169.24,1.61,259.76,60.55%
V3442 (BARBER CAPE : RED (PC/48PCS/96PCS)),16.00,64.00,0.0%,4.00,25.76,1.61,38.24,59.75%
V3443 (BARBER CAPE : LT.BLUE (PC/48PCS/96PCS)),25.00,100.00,0.0%,4.00,40.38,1.62,59.62,59.62%
V3446 (DELUXE BARBER CAPE : BLACK (PC/48PCS/96PCS)),0.00,0.00,0.0%,0.00,0.00,0.00,0.00,0.0%
V3447 (DELUXE BARBER CAPE : GRAY (PC/48PCS/96PCS)),0.00,0.00,0.0%,0.00,0.00,0.00,0.00,0.0%
V3448 (DELUXE BARBER CAPE : BROWN (PC/48PCS/96PCS)),0.00,0.00,0.0%,0.00,0.00,0.00,0.00,0.0%
V3449 (DELUXE BARBER CAPE : RED (PC/48PCS/96PCS)),0.00,0.00,0.0%,0.00,0.00,0.00,0.00,0.0%
V3450 (DELUXE BARBER CAPE : BLUE (PC/48PCS/96PCS)),0.00,0.00,0.0%,0.00,0.00,0.00,0.00,0.0%
V3451 (KID CAPE : PRINT (PC/48PCS/96PCS)),35.00,131.50,0.0%,3.76,45.50,1.30,86.00,65.4%
V3460 (SHAMPOO CAPE : ASSORT (PC/96PC)),0.00,0.00,0.0%,0.00,0.00,0.00,0.00,0.0%
V3461 (SHAMPOO CAPE : BLACK (PC/72PC)),57.00,147.00,0.0%,2.58,0.00,0.00,147.00,100.0%
V3469 (SHAMPOO CAPE (JUMBO) : BLACK (PC/72PC)),24.00,72.00,0.0%,3.00,33.60,1.40,38.40,53.33%
V3471 (VINYL COMB-OUT SHAMPOO SHORTY : BLACK (DZ/6DZ/12DZ)),0.00,0.00,0.0%,0.00,0.00,0.00,0.00,0.0%
V3500 (PILLOW COVER : ASSORT (DZ/12 DZ)),13.00,195.00,0.0%,15.00,92.69,7.13,102.31,52.47%
V3501 (PILLOW COVER : BLACK (DZ/12 DZ)),27.00,405.00,0.0%,15.00,192.51,7.13,212.49,52.47%
V3502 (PILLOW COVER : WHITE (DZ/12 DZ)),12.00,180.00,0.0%,15.00,85.36,7.11,94.64,52.58%
V3503 (PILLOW COVER : GOLD (DZ/12 DZ)),0.00,0.00,0.0%,0.00,0.00,0.00,0.00,0.0%
V3504 (PILLOW COVER : SILVER (DZ/12 DZ)),7.00,105.00,0.0%,15.00,49.91,7.13,55.09,52.47%
V3505 (PILLOW COVER : PINK (DZ/12 DZ)),4.00,60.00,0.0%,15.00,27.47,6.87,32.53,54.22%
V3506 (PILLOW COVER : BGD (DZ/12 DZ)),6.00,90.00,0.0%,15.00,42.78,7.13,47.22,52.47%
V3507 (PILLOW COVER : BROWN (DZ/12 DZ)),0.00,0.00,0.0%,0.00,0.00,0.00,0.00,0.0%
V3508 (WATERPROOF PILLOW COVER : ASST (DZ/12DZ)),13.00,312.00,0.0%,24.00,123.50,9.50,188.50,60.42%
V3509 (WATERPROOF PILLOW COVER : BK (DZ/12DZ)),10.00,246.00,0.0%,24.60,95.00,9.50,151.00,61.38%
V3521 (A-LINE JACKET (M/L) : BLACK (PC/48PCS/96PCS)),0.00,0.00,0.0%,0.00,0.00,0.00,0.00,0.0%
V3522 (A-LINE JACKET (XL/2XL) : BLACK (PC/48PCS/96PCS)),12.00,102.00,0.0%,8.50,37.94,3.16,64.06,62.8%
V3541 (A-LINE JACKET (M/L) : BLUE (PC/48PCS/96PCS)),0.00,0.00,0.0%,0.00,0.00,0.00,0.00,0.0%
V3542 (A-LINE JACKET (XL/2XL) : BLUE (PC/48PCS/96PCS)),0.00,0.00,0.0%,0.00,0.00,0.00,0.00,0.0%
V3560 (X-LINE JACKET (S) : BLACK (PC/48PCS/96PCS)),55.00,467.50,0.0%,8.50,174.01,3.16,293.49,62.78%
V3561 (X-LINE JACKET (M/L) : BLACK (PC/48PCS/96PCS)),81.00,696.00,0.0%,8.59,256.05,3.16,439.95,63.21%
V3562 (X-LINE JACKET (XL/2XL) : BLACK (PC/48PCS/96PCS)),22.00,192.00,0.0%,8.73,61.16,2.78,130.84,68.15%
V3563 (X-LINE JACKET (3XL) : BLACK (PC/48PCS/96PCS)),6.00,51.00,0.0%,8.50,16.85,2.81,34.15,66.96%
V3571 (X-LINE JACKET (L/XL) : WHITE (PC/48PCS/96PCS)),0.00,0.00,0.0%,0.00,0.00,0.00,0.00,0.0%
V3580 (X-LINE JACKET (S/M) : PURPLE (PC/48PCS/96PCS)),0.00,0.00,0.0%,0.00,0.00,0.00,0.00,0.0%
V3581 (X-LINE JACKET (L/XL) : PURPLE (PC/48PCS/96PCS)),0.00,0.00,0.0%,0.00,0.00,0.00,0.00,0.0%
V3582 (X-LINE JACKET (2XL/3XL) : PURPLE (PC/48PCS/96PCS)),0.00,0.00,0.0%,0.00,0.00,0.00,0.00,0.0%
V3590 (X-LINE JACKET (S/M) : HOT PINK (PC/48PCS/96PCS)),1.00,8.50,0.0%,8.50,0.00,0.00,8.50,100.0%
V3591 (X-LINE JACKET (L/XL) : HOT PINK (PC/48PCS/96PCS)),0.00,0.00,0.0%,0.00,0.00,0.00,0.00,0.0%
V3592 (X-LINE JACKET (2XL/3XL) : HOT PINK (PC/48PCS/96PCS)),0.00,0.00,0.0%,0.00,0.00,0.00,0.00,0.0%
V3593 (X-LINE JACKET (S/M) : BROWN (PC/48PCS/96PCS)),1.00,8.50,0.0%,8.50,0.00,0.00,8.50,100.0%
V3594 (X-LINE JACKET (L/XL) : BROWN (PC/48PCS/96PCS)),1.00,8.50,0.0%,8.50,0.00,0.00,8.50,100.0%
V3595 (X-LINE JACKET (2X/3XL) : BROWN (PC/48PCS/96PCS)),1.00,8.50,0.0%,8.50,0.00,0.00,8.50,100.0%
V3596 (X-LINE JACKET (S/M) : GRAY (PC/48PCS/96PCS)),1.00,8.50,0.0%,8.50,0.00,0.00,8.50,100.0%
V3597 (X-LINE JACKET (L/XL) : GRAY (PC/48PCS/96PCS)),1.00,8.50,0.0%,8.50,0.00,0.00,8.50,100.0%
V3598 (X-LINE JACKET (2XL/3XL) : GRAY (PC/48PCS/96PCS)),1.00,8.50,0.0%,8.50,0.00,0.00,8.50,100.0%
V3601 (COLLAR VEST (S/M) : BLACK (PC/96PC)),5.00,30.00,0.0%,6.00,0.00,0.00,30.00,100.0%
V3602 (COLLAR VEST (L/XL) : BLACK (PC/96PC)),1.00,6.00,0.0%,6.00,0.00,0.00,6.00,100.0%
V3603 (COLLAR VEST (2XL/3XL) : BLACK (PC/96PC)),3.00,19.50,0.0%,6.50,0.00,0.00,19.50,100.0%
V3631 (CHEMICAL APRON: BLACK (PC/96PC)),6.00,27.00,0.0%,4.50,9.65,1.61,17.35,64.26%
V3632 (CHEMICAL APRON : SILVER (PC/96PC)),0.00,0.00,0.0%,0.00,0.00,0.00,0.00,0.0%
V3633 (CHEMICAL APRON : BURGUNDY (PC/96PC)),0.00,0.00,0.0%,0.00,0.00,0.00,0.00,0.0%
V3641 (CHEMICAL CAPE : BLACK (PC/96PC)),8.00,39.00,0.0%,4.88,14.19,1.77,24.81,63.62%
V3642 (CHEMICAL CAPE : SILVER (PC/96PC)),0.00,0.00,0.0%,0.00,0.00,0.00,0.00,0.0%
V3643 (CHEMICAL CAPE : BURGUNDY (PC/96PC)),0.00,0.00,0.0%,0.00,0.00,0.00,0.00,0.0%
V3651 (CHEMICAL SHORTIE : BLACK (PC/96PC)),0.00,0.00,0.0%,0.00,0.00,0.00,0.00,0.0%
V3652 (CHEMICAL SHORTIE : SILVER (PC/96PC)),0.00,0.00,0.0%,0.00,0.00,0.00,0.00,0.0%
V3653 (CHEMICAL SHORTIE : BURGUNDY (PC/96PC)),0.00,0.00,0.0%,0.00,0.00,0.00,0.00,0.0%
"W1001 (MANNEQUIN CANVAS HEAD : 21""  (PC/12PCS))",52.00,558.50,0.0%,10.74,245.96,4.73,312.54,55.96%
"W1002 (MANNEQUIN CANVAS HEAD : 22""  (PC/12PCS))",174.00,"1,915.00",0.0%,11.01,875.36,5.03,"1,039.64",54.29%
"W1003 (MANNEQUIN CANVAS HEAD : 23""  (PC/12PCS))",66.00,751.00,0.0%,11.38,317.65,4.81,433.35,57.7%
"W1004 (MANNEQUIN CANVAS HEAD : 24""  (PC/12PCS))",79.00,839.00,0.0%,10.62,380.62,4.82,458.38,54.63%
W1010 (MANNEQUIN TABLE HOLDER (PC/48PCS)),-24.00,-42.00,0.0%,1.75,-24.00,1.00,-18.00,42.86%
W1011 (MANNEQUIN TRIPOD HOLDER (PC/12PCS)),218.00,"2,859.00",0.0%,13.11,"1,373.40",6.30,"1,485.60",51.96%
W1101 (SPRING WIG CLIP (5PCS BLISTER) (DZ/72DZ)),127.00,576.00,0.0%,4.54,254.00,2.00,322.00,55.9%
W1102 (SPRING WIG CLIP W/ LACE (3PCS BLISTER) (DZ/72DZ)),327.00,"1,486.50",0.0%,4.55,654.00,2.00,832.50,56.0%
W1103 (SPRING WIG CLIP (20PCS BLISTER) (DZ/24DZ)),19.00,249.50,0.0%,13.13,97.22,5.12,152.28,61.03%
W1104 (SPRING WIG CLIP W/ LACE (12PCS BLISTER) (DZ/24DZ)),77.00,986.50,0.0%,12.81,468.03,6.08,518.47,52.56%
W1105 (SPRING WIG CLIP (150PCS BLISTER) (PK/48PK)),48.00,360.00,0.0%,7.50,173.97,3.62,186.03,51.68%
W1106 (SPRING WIG CLIP W/ LACE (90PCS BLISTER) (PK/48PK)),48.00,360.00,0.0%,7.50,181.51,3.78,178.49,49.58%
W1107 (SPRING WIG CLIP W/ LACE (36PCS BLISTER) (DZ/24DZ)),0.00,0.00,0.0%,0.00,0.00,0.00,0.00,0.0%
W1111 (ANCHOR WIG CLIP (2PC) : SMALL (DZ/72DZ)),15.00,67.50,0.0%,4.50,28.41,1.89,39.09,57.91%
W1112 (ANCHOR WIG CLIP (2PC) : LARGE (DZ/72DZ)),125.00,565.50,0.0%,4.52,262.50,2.10,303.00,53.58%
W1113 (ANCHOR WIG CLIP (12PC) : SMALL (DZ/24DZ)),9.00,216.00,0.0%,24.00,81.29,9.03,134.71,62.37%
W1114 (ANCHOR WIG CLIP (12PC) : LARGE (DZ/24DZ)),15.00,360.00,0.0%,24.00,152.57,10.17,207.43,57.62%
W1119 (CROCHET NEEDLE MIXED SIZE 30PCS BULK (PK/ 24PK)),0.00,0.00,0.0%,0.00,0.00,0.00,0.00,0.0%
W1120 (CROCHET NEEDLE #1 24PCS BULK (PK/ 36PK)),6.00,39.00,0.0%,6.50,0.00,0.00,39.00,100.0%
W1121 (CROCHET NEEDLE SIZE #3 (DZ/48DZ)),50.00,228.00,0.0%,4.56,139.81,2.80,88.19,38.68%
W1122 (CROCHET NEEDLE SIZE #7 (DZ/48DZ)),24.00,111.00,0.0%,4.63,0.00,0.00,111.00,100.0%
W1123 (CROCHET NEEDLE SIZE #14 (DZ/48DZ)),38.00,174.00,0.0%,4.58,0.00,0.00,174.00,100.0%
W1124 (CROCHET NEEDLE SIZE #16 (DZ/48DZ)),56.00,255.00,0.0%,4.55,0.00,0.00,255.00,100.0%
W1125 (CROCHET NEEDLE #3 24PCS BULK (PK/ 36PK)),6.00,39.00,0.0%,6.50,0.00,0.00,39.00,100.0%
W1126 (CROCHET NEEDLE #7 24PCS BULK (PK/ 36PK)),6.00,39.00,0.0%,6.50,0.00,0.00,39.00,100.0%
W1130 (CROCHET NEEDLE SIZE #1 (DZ/48DZ)),41.00,187.50,0.0%,4.57,0.00,0.00,187.50,100.0%
W1131 (E-Z LOCS TOOL : SLV (DZ/36DZ)),163.00,"2,259.00",0.0%,13.86,978.00,6.00,"1,281.00",56.71%
W1135 (DREADLOCKS CROCHET TOOL : 0.5MM (DZ/36DZ)),0.00,0.00,0.0%,0.00,0.00,0.00,0.00,0.0%
W1136 (DREADLOCKS CROCHET TOOL : 1.0MM (DZ/36DZ)),0.00,0.00,0.0%,0.00,0.00,0.00,0.00,0.0%
"W1137 (DREADLOCKS CROCHET TOOL : 0.75MM, TRIPLE (DZ/36DZ))",0.00,0.00,0.0%,0.00,0.00,0.00,0.00,0.0%
"W1139 (VENTILATING NEEDLE : SLV, 1-2, 45° (DZ/24DZ))",208.00,"2,821.50",0.0%,13.56,"1,456.00",7.00,"1,365.50",48.4%
"W1140 (VENTILATING NEEDLE : GOLD, 3-4, 90° (DZ/24DZ))",208.00,"2,821.50",0.0%,13.56,"1,456.00",7.00,"1,365.50",48.4%
"W1198 (WIG CLIP BLISTER (2PC) : JUMBO, BRW (DZ/72DZ))",0.00,0.00,0.0%,0.00,0.00,0.00,0.00,0.0%
"W1199 (WIG CLIP BLISTER (2PC) : JUMBO, BLD (DZ/72DZ))",0.00,0.00,0.0%,0.00,0.00,0.00,0.00,0.0%
"W1200 (WIG CLIP BLISTER (2PC) : JUMBO, BLK (DZ/72DZ))",16.00,72.00,0.0%,4.50,33.60,2.10,38.40,53.33%
"W1201 (WIG CLIP BLISTER (2PC) : SM, BLK (DZ/72DZ))",0.00,0.00,0.0%,0.00,0.00,0.00,0.00,0.0%
"W1202 (WIG CLIP BLISTER (2PC) : MD, BLK (DZ/72DZ))",14.00,66.00,0.0%,4.71,24.09,1.72,41.91,63.5%
"W1203 (WIG CLIP BLISTER (2PC) : LG, BLK (DZ/72DZ))",16.00,64.00,0.0%,4.00,26.00,1.63,38.00,59.38%
"W1204 (WIG CLIP BLISTER (2PC) : SM, BRW (DZ/72DZ))",0.00,0.00,0.0%,0.00,0.00,0.00,0.00,0.0%
"W1205 (WIG CLIP BLISTER (2PC) : MD, BRW (DZ/72DZ))",0.00,0.00,0.0%,0.00,0.00,0.00,0.00,0.0%
"W1206 (WIG CLIP BLISTER (2PC) : LG, BRW (DZ/72DZ))",0.00,0.00,0.0%,0.00,0.00,0.00,0.00,0.0%
"W1207 (WIG CLIP BLISTER (2PC) : SM, BLD (DZ/72DZ))",0.00,0.00,0.0%,0.00,0.00,0.00,0.00,0.0%
"W1208 (WIG CLIP BLISTER (2PC) : MD, BLD (DZ/72DZ))",0.00,0.00,0.0%,0.00,0.00,0.00,0.00,0.0%
"W1209 (WIG CLIP BLISTER (2PC) : LG, BLD (DZ/72DZ))",12.00,48.00,0.0%,4.00,24.00,2.00,24.00,50.0%
"W1211 (WIG CLIP POLY (2PC/3DZ) : SM, BLK (PK/50DP))",4.00,38.00,0.0%,9.50,0.00,0.00,38.00,100.0%
"W1212 (WIG CLIP POLY (2PC/3DZ) : MD, BLK (PK/50DP))",0.00,0.00,0.0%,0.00,0.00,0.00,0.00,0.0%
"W1213 (WIG CLIP POLY (2PC/3DZ) : LG, BLK (PK/50DP))",0.00,0.00,0.0%,0.00,0.00,0.00,0.00,0.0%
"W1216 (WIG CLIP BLISTER (12PCS) : SMALL, BLK (DZ/36DZ))",0.00,0.00,0.0%,0.00,0.00,0.00,0.00,0.0%
"W1217 (WIG CLIP BLISTER (12PCS) : MEDIUM, BLK (DZ/36DZ))",0.00,0.00,0.0%,0.00,0.00,0.00,0.00,0.0%
"W1218 (WIG CLIP BLISTER (12PCS) : LARGE, BLK (DZ/36DZ))",1.00,24.00,0.0%,24.00,9.30,9.30,14.70,61.25%
"W1219 (WIG CLIP BLISTER (12PCS) : JUMBO, BLK (DZ/36DZ))",1.00,27.00,0.0%,27.00,10.00,10.00,17.00,62.96%
"W1221 (WIG CLIP POLY (100PC/PK) : SM, BLK (PK/72PK))",0.00,0.00,0.0%,0.00,0.00,0.00,0.00,0.0%
"W1222 (WIG CLIP POLY (100PC/PK) : MD, BLK (PK/72PK))",0.00,0.00,0.0%,0.00,0.00,0.00,0.00,0.0%
"W1223 (WIG CLIP POLY (100PC/PK) : LG, BLK (PK/72PK))",0.00,0.00,0.0%,0.00,0.00,0.00,0.00,0.0%
"W1224 (WIG CLIP POLY (100PC/PK) : SM, BRW (PK/72PK))",12.00,108.00,0.0%,9.00,0.00,0.00,108.00,100.0%
"W1225 (WIG CLIP POLY (100PC/PK) : MD, BRW (PK/72PK))",12.00,108.00,0.0%,9.00,0.00,0.00,108.00,100.0%
"W1226 (WIG CLIP POLY (100PC/PK) : LG, BRW (PK/72PK))",0.00,0.00,0.0%,0.00,0.00,0.00,0.00,0.0%
"W1227 (WIG CLIP POLY (100PC/PK) : SM, BLD (PK/72PK))",6.00,54.00,0.0%,9.00,0.00,0.00,54.00,100.0%
"W1228 (WIG CLIP POLY (100PC/PK) : MD, BLD (PK/72PK))",6.00,54.00,0.0%,9.00,0.00,0.00,54.00,100.0%
"W1229 (WIG CLIP POLY (100PC/PK) : LG, BLD (PK/72PK))",6.00,54.00,0.0%,9.00,0.00,0.00,54.00,100.0%
"W1241 (WEAVING THREAD : 60Y, BLK (DZ/100DZ))",245.00,425.50,0.0%,1.74,122.19,0.50,303.31,71.28%
"W1242 (WEAVING THREAD : 160Y, BLK (DZ/100DZ))",52.00,189.00,0.0%,3.63,77.52,1.49,111.48,58.98%
"W1243 (WEAVING THREAD : 60Y, BRW (DZ/100DZ))",0.00,0.00,0.0%,0.00,0.00,0.00,0.00,0.0%
"W1244 (WEAVING THREAD : 160Y, BRW (DZ/100DZ))",14.00,42.00,0.0%,3.00,0.00,0.00,42.00,100.0%
"W1245 (WEAVING THREAD : 60Y, BLD (DZ/100DZ))",0.00,0.00,0.0%,0.00,0.00,0.00,0.00,0.0%
"W1246 (WEAVING THREAD : 160Y, BLD (DZ/100DZ))",6.00,18.00,0.0%,3.00,0.00,0.00,18.00,100.0%
"W1247 (WEAVING THREAD : 60Y, BGD (DZ/100DZ))",2.00,3.00,0.0%,1.50,0.00,0.00,3.00,100.0%
"W1251 (WEAVING THREAD & NEEDLE : A, BLK (DZ/36DZ))",113.00,468.00,0.0%,4.14,219.22,1.94,248.78,53.16%
"W1252 (WEAVING THREAD & NEEDLE : B, BLK (DZ/24DZ))",9.00,81.00,0.0%,9.00,25.06,2.78,55.94,69.06%
"W1253 (WEAVING THREAD & NEEDLE : A, BRW (DZ/36DZ))",4.00,16.00,0.0%,4.00,0.00,0.00,16.00,100.0%
"W1254 (WEAVING THREAD & NEEDLE : B, BRW (DZ/24DZ))",3.00,27.00,0.0%,9.00,0.00,0.00,27.00,100.0%
"W1255 (WEAVING THREAD & NEEDLE : A, BLD (DZ/36DZ))",4.00,16.00,0.0%,4.00,0.00,0.00,16.00,100.0%
"W1256 (WEAVING THREAD & NEEDLE : B, BLD (DZ/24DZ))",3.00,27.00,0.0%,9.00,0.00,0.00,27.00,100.0%
"W1257 (WEAVING THREAD & NEEDLE : A, SLV (DZ/36DZ))",4.00,16.00,0.0%,4.00,0.00,0.00,16.00,100.0%
"W1258 (WEAVING THREAD & NEEDLE : B, SLV (DZ/24DZ))",3.00,27.00,0.0%,9.00,0.00,0.00,27.00,100.0%
W1260 (WEAVING NEEDLE BIG C TYPE (12PCS) : SLV (DZ/60DZ)),12.00,216.00,0.0%,18.00,30.81,2.57,185.19,85.74%
W1261 (WEAVING NEEDLE  I  TYPE (12PCS) : SLV (DZ/60DZ)),12.00,93.60,0.0%,7.80,0.00,0.00,93.60,100.0%
W1262 (WEAVING NEEDLE  J  TYPE (12PCS) : SLV (DZ/60DZ)),8.00,62.40,0.0%,7.80,0.00,0.00,62.40,100.0%
W1263 (WEAVING NEEDLE C  TYPE (12PCS) : SLV (DZ/60DZ)),12.00,93.60,0.0%,7.80,25.59,2.13,68.01,72.66%
"W1264 (T-PIN : 1 1/2"" (DZ/54DZ))",57.00,205.20,0.0%,3.60,136.80,2.40,68.40,33.33%
"W1265 (CROCHET NEEDLE #1, 12PCS BULK (PK/48PK))",12.00,31.80,0.0%,2.65,18.00,1.50,13.80,43.4%
W1271 (WIG STAND : ASSORT (DZ/6DZ)),21.00,315.00,0.0%,15.00,131.73,6.27,183.27,58.18%
"W1272 (WIG COMB , DETANGLER : ASST.(DZ/24DZ))",13.00,97.50,0.0%,7.50,28.06,2.16,69.44,71.22%
W1274 (WEAVING THREAD 500Y : BLACK (DZ/16DZ)),14.00,105.00,0.0%,7.50,89.60,6.40,15.40,14.67%
W1275 (WEAVING THREAD 1000Y : BLACK (PC/9DZ)),125.00,202.50,0.0%,1.62,112.50,0.90,90.00,44.44%
W1276 (WEAVING THREAD 2000Y : BLACK (PC/6DZ)),0.00,0.00,0.0%,0.00,0.00,0.00,0.00,0.0%
"W1277 (WEAVING THREAD 60Y, NYLON : BK (DZ/48DZ))",15.00,37.50,0.0%,2.50,0.00,0.00,37.50,100.0%
"W1278 (WEAVING THREAD 150Y, NYLON : BK(DZ/24DZ))",7.00,42.00,0.0%,6.00,22.40,3.20,19.60,46.67%
"W1279 (WEAVING THREAD 400Y, NYLON : BK (DZ/12DZ))",21.00,346.50,0.0%,16.50,184.80,8.80,161.70,46.67%
"W1280 (WEAVING THREAD 1000Y, NYLON : BK (PC/9DZ))",61.00,184.00,0.0%,3.02,0.00,0.00,184.00,100.0%
"W1281 (WIG CLIP BLISTER (24PC) : SM, BLK (PK/144PK))",32.00,65.00,0.0%,2.03,0.00,0.00,65.00,100.0%
"W1282 (WIG CLIP BLISTER (24PC) : MD, BLK (PK/144PK))",37.00,74.50,0.0%,2.01,0.00,0.00,74.50,100.0%
"W1283 (WIG CLIP BLISTER (24PC) : LG, BLK (PK/144PK))",0.00,0.00,0.0%,0.00,0.00,0.00,0.00,0.0%
"W1284 (WIG CLIP BLISTER (24PC) : SM, BRW (PK/144PK))",48.00,96.00,0.0%,2.00,0.00,0.00,96.00,100.0%
"W1285 (WIG CLIP BLISTER (24PC) : MD, BRW (PK/144PK))",24.00,48.00,0.0%,2.00,0.00,0.00,48.00,100.0%
"W1286 (WIG CLIP BLISTER (24PC) : LG, BRW (PK/144PK))",0.00,0.00,0.0%,0.00,0.00,0.00,0.00,0.0%
"W1287 (WIG CLIP BLISTER (24PC) : SM, BLD (PK/144PK))",0.00,0.00,0.0%,0.00,0.00,0.00,0.00,0.0%
"W1288 (WIG CLIP BLISTER (24PC) : MD, BLD (PK/144PK))",0.00,0.00,0.0%,0.00,0.00,0.00,0.00,0.0%
"W1289 (WIG CLIP BLISTER (24PC) : LG, BLD (PK/144PK))",0.00,0.00,0.0%,0.00,0.00,0.00,0.00,0.0%
"W1291 (WIG CLIP BLISTER (60PC) : SM, BLK (PK/72PK))",3.00,18.00,0.0%,6.00,0.00,0.00,18.00,100.0%
"W1292 (WIG CLIP BLISTER (60PC) : MD, BLK (PK/72PK))",24.00,108.00,0.0%,4.50,0.00,0.00,108.00,100.0%
"W1293 (WIG CLIP BLISTER (60PC) : LG, BLK (PK/72PK))",30.00,144.00,0.0%,4.80,0.00,0.00,144.00,100.0%
"W1294 (WIG CLIP BLISTER (60PC) : SM, BRW (PK/72PK))",12.00,54.00,0.0%,4.50,0.00,0.00,54.00,100.0%
"W1295 (WIG CLIP BLISTER (60PC) : MD, BRW (PK/72PK))",12.00,54.00,0.0%,4.50,0.00,0.00,54.00,100.0%
"W1296 (WIG CLIP BLISTER (60PC) : LG, BRW (PK/72PK))",15.00,72.00,0.0%,4.80,0.00,0.00,72.00,100.0%
"W1297 (WIG CLIP BLISTER (60PC) : SM, BLD (PK/72PK))",0.00,0.00,0.0%,0.00,0.00,0.00,0.00,0.0%
"W1298 (WIG CLIP BLISTER (60PC) : MD, BLD (PK/72PK))",0.00,0.00,0.0%,0.00,0.00,0.00,0.00,0.0%
"W1299 (WIG CLIP BLISTER (60PC) : LG, BLD (PK/72PK))",0.00,0.00,0.0%,0.00,0.00,0.00,0.00,0.0%
W784 (SOFT TAG CLEAR ROUND : 1000 PCS (ROLL/20 ROLL)),100.00,"1,910.00",0.0%,19.10,979.92,9.80,930.08,48.7%
W785 (SOFT TAG CLEAR RECTANGLE 19X65 (ROLL/20 ROLL)),0.00,0.00,0.0%,0.00,0.00,0.00,0.00,0.0%
W789 (HARD TAG LANYARD (110MM 100PC) (PACK/10 PACKS)),3.00,108.00,0.0%,36.00,0.00,0.00,108.00,100.0%
W790 (HARD TAG (48X42 100PC) : BLACK (PACK/10 PACKS)),10.00,110.00,0.0%,11.00,0.00,0.00,110.00,100.0%
W792 (PIN : 19MM (1000 PCS) (PACK/10 PACK)),1.00,15.00,0.0%,15.00,0.00,0.00,15.00,100.0%
W793 (PIN : 27MM (1000 PCS) (PACK/10 PACK)),0.00,0.00,0.0%,0.00,0.00,0.00,0.00,0.0%
