Inventory,Qty,Amount,% of Sales,Avg Price,COGS,Avg COGS,Gross Margin,Gross Margin %
Q5012 (SWISS LACE : BROWN (1DZ/36 DZ)),133.00,"1,148.00",0.0%,8.63,339.27,2.55,808.73,70.45%
"Q5013 (U-PART WIG CAP : BLACK, CENTER (DZ/36 DZ))",172.00,"3,917.50",0.0%,22.78,"1,456.32",8.47,"2,461.18",62.83%
"Q5014 (U-PART WIG CAP : BLACK, SIDE (DZ/36 DZ))",119.00,"2,700.00",0.0%,22.69,"1,011.61",8.50,"1,688.39",62.53%
"Q5015 (U-PART WIG CAP (LACE) : BK, CENTER (DZ/36 DZ))",122.00,"2,775.00",0.0%,22.75,"1,243.17",10.19,"1,531.83",55.2%
"Q5016 (U-PART WIG CAP (LACE) : BK, SIDE (DZ/36 DZ))",77.00,"1,747.50",0.0%,22.69,762.47,9.90,985.03,56.37%
Q5017 (SPANDEX DOME CAP : BLACK (DZ/48 DZ)),"4,763.00","43,080.00",0.0%,9.04,"19,731.79",4.14,"23,348.21",54.2%
Q5018 (DLX STRETCH WEAVING CAP : BLACK (DZ/36 DZ)),348.00,"7,852.50",0.0%,22.56,"3,113.42",8.95,"4,739.08",60.35%
Q5019 (CROCHET WIG CAP : BK (DZ/48DZ)),781.00,"10,609.50",0.0%,13.58,"3,893.49",4.99,"6,716.01",63.3%
Q502 (DLX WEAVING NET (2 PC) : BLACK (DZ/36 DZ)),272.00,"2,332.00",0.0%,8.57,743.09,2.73,"1,588.91",68.14%
Q5020 (CROCHET WIG CAP : NTR (DZ/48DZ)),63.00,855.00,0.0%,13.57,0.00,0.00,855.00,100.0%
"Q5021 (MESH WIG CAP (DOME STYLE, XL) : BK (DZ/48 DZ))","1,388.00","18,801.00",0.0%,13.55,"7,612.04",5.48,"11,188.96",59.51%
Q5022 (SWISS LACE : BLACK (1DZ/36 DZ)),22.00,187.00,0.0%,8.50,52.73,2.40,134.27,71.8%
"Q5023 (CORNROW CAP, U-PART : BK (DZ/16DZ))",48.00,"1,728.00",0.0%,36.00,908.58,18.93,819.42,47.42%
"Q5024 (CORNROW CAP, STRAIGHT : BK (DZ/16DZ))",59.00,"2,160.00",0.0%,36.61,"1,121.79",19.01,"1,038.21",48.07%
"Q5025 (CORNROW CAP, BRAIDED : BK (DZ/16DZ))",90.00,"3,252.00",0.0%,36.13,"1,717.80",19.09,"1,534.20",47.18%
Q5027 (SPANDEX DOME CAP (XL) : BLACK (DZ/48 DZ)),977.00,"8,874.00",0.0%,9.08,"4,121.19",4.22,"4,752.81",53.56%
"Q5029 (CROCHET WIG CAP, XL : BK (DZ/48DZ))",160.00,"2,173.50",0.0%,13.58,844.04,5.28,"1,329.46",61.17%
Q503 (WEAVING CAP (OPEN TOP) : BLACK (DZ/48 DZ)),187.00,"1,044.50",0.0%,5.59,463.09,2.48,581.41,55.66%
"Q5030 (CROCHET WIG CAP, XL : NTR (DZ/48DZ))",0.00,0.00,0.0%,0.00,0.00,0.00,0.00,0.0%
Q5031 (MESH WIG CAP (DOME STYLE) : NTR (DZ/48 DZ)),279.00,"3,780.00",0.0%,13.55,"1,544.44",5.54,"2,235.56",59.14%
Q5032 (MICRO CROCHET WIG CAP : BK (DZ/48DZ)),268.00,"3,640.50",0.0%,13.58,"1,331.18",4.97,"2,309.32",63.43%
Q5033 (MICRO CROCHET WIG CAP : NTR (DZ/48DZ)),34.00,463.50,0.0%,13.63,137.32,4.04,326.18,70.37%
"Q5034 (MICRO CROCHET WIG CAP, XL : BK (DZ/48DZ))",18.00,243.00,0.0%,13.50,83.17,4.62,159.83,65.77%
"Q5035 (MICRO CROCHET WIG CAP, XL : NATURAL (DZ/48DZ))",9.00,121.50,0.0%,13.50,43.20,4.80,78.30,64.44%
Q5037 (SPANDEX DOME CAP : NTR (DZ/48 DZ)),177.00,"1,596.00",0.0%,9.02,744.50,4.21,851.50,53.35%
Q504 (WEAVING CAP (CLOSED TOP) : BLACK (DZ/48 DZ)),833.00,"4,633.50",0.0%,5.56,"2,082.25",2.50,"2,551.25",55.06%
Q5040 (WEAVING CAP 100PCS (CLOSED TOP) (PK/24PK)),0.00,0.00,0.0%,0.00,0.00,0.00,0.00,0.0%
"Q5041 (PONY TAIL NET, 5""X5"" : BK (DZ/48DZ))",13.00,110.50,0.0%,8.50,30.33,2.33,80.17,72.55%
"Q5042 (PONY TAIL NET, 9""X9"" : BK (DZ/48DZ))",12.00,102.00,0.0%,8.50,28.81,2.40,73.19,71.76%
"Q5043 (SWISS LACE, 4""X4"" : BRW (DZ/36DZ))",24.00,149.00,0.0%,6.21,44.16,1.84,104.84,70.36%
"Q5044 (SWISS LACE, 13""X4"" : BRW (DZ/36DZ))",6.00,41.00,0.0%,6.83,11.70,1.95,29.30,71.46%
"Q5045 (LACE TAPE "" A"" TYPE, 50PCS (DZ/24DZ))",42.00,756.00,0.0%,18.00,252.00,6.00,504.00,66.67%
"Q5046 (LACE TAPE "" B"" TYPE, 50PCS (DZ/24DZ))",7.00,126.00,0.0%,18.00,42.00,6.00,84.00,66.67%
